"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"479",4018020,"1er Arrondissement","lyon","france",45.76975,4.83419,"Apartment","Entire home/apt",10,3,6,325,1,1125,0,"2020-07-25",9750
"480",4018802,"6e Arrondissement","lyon","france",45.76858,4.85715,"Apartment","Entire home/apt",2,1,1,90,1,1125,30,"2020-07-25",0
"481",4019465,"4e Arrondissement","lyon","france",45.77947,4.83622,"Apartment","Private room",2,1,1,39,1,5,0,"2020-07-25",1170
"482",4027941,"3e Arrondissement","lyon","france",45.75406,4.88314,"Apartment","Private room",2,1,1,28,2,42,0,"2020-07-25",840
"483",4042997,"7e Arrondissement","lyon","france",45.74995,4.84588,"Apartment","Entire home/apt",4,1,1,59,2,65,1,"2020-07-25",1711
"484",4057391,"3e Arrondissement","lyon","france",45.76031,4.85016,"Loft","Entire home/apt",6,3,3,200,2,1125,0,"2020-07-25",6000
"485",4057766,"1er Arrondissement","lyon","france",45.77242,4.83369,"Apartment","Entire home/apt",2,1,1,40,20,1125,0,"2020-07-25",1200
"486",4063212,"6e Arrondissement","lyon","france",45.76437,4.8553,"Apartment","Entire home/apt",2,0,0,54,2,15,0,"2020-07-25",1620
"487",4066162,"7e Arrondissement","lyon","france",45.74192,4.85483,"Apartment","Entire home/apt",4,1,2,59,1,2,0,"2020-07-25",1770
"488",4070443,"6e Arrondissement","lyon","france",45.77032,4.85098,"Apartment","Entire home/apt",4,2,2,350,2,1125,0,"2020-07-25",10500
"489",4072886,"2e Arrondissement","lyon","france",45.76463,4.83366,"Apartment","Entire home/apt",5,2,2,160,2,6,0,"2020-07-25",4800
"490",4075204,"6e Arrondissement","lyon","france",45.77,4.84934,"Apartment","Entire home/apt",2,1,1,65,2,1125,27,"2020-07-25",195
"491",4077042,"5e Arrondissement","lyon","france",45.75842,4.82663,"Apartment","Private room",2,1,1,85,1,1125,19,"2020-07-25",935
"492",4080590,"7e Arrondissement","lyon","france",45.74532,4.84723,"Apartment","Entire home/apt",2,0,1,65,2,1125,29,"2020-07-25",65
"493",4094226,"2e Arrondissement","lyon","france",45.75068,4.82332,"Apartment","Entire home/apt",10,5,6,150,4,200,24,"2020-07-25",900
