"","id","neighbourhood_cleansed","city","country","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","date","revenue_30"
"8792",16340595,"Alexanderplatz","berlin","germany",52.52515,13.41188,"Apartment","Entire home/apt",6,3,3,150,3,14,0,"2020-06-13",4500
"8793",16340986,"Tempelhofer Vorstadt","berlin","germany",52.48956,13.41402,"Apartment","Private room",2,1,1,26,7,1125,0,"2020-06-13",780
"8794",16341199,"Rixdorf","berlin","germany",52.48346,13.45337,"Apartment","Entire home/apt",4,2,2,90,2,1125,3,"2020-06-13",2430
"8795",16342324,"Frankfurter Allee Süd FK","berlin","germany",52.51163,13.45549,"Apartment","Entire home/apt",4,3,2,81,3,1125,0,"2020-06-13",2430
"8796",16343191,"Oberschöneweide","berlin","germany",52.46104,13.53022,"Apartment","Entire home/apt",2,1,1,30,2,60,0,"2020-06-13",900
"8797",16343285,"Wedding Zentrum","berlin","germany",52.54963,13.35516,"Apartment","Shared room",3,1,1,38,1,6,0,"2020-06-13",1140
"8798",16343871,"Prenzlauer Berg Süd","berlin","germany",52.53705,13.42755,"House","Entire home/apt",2,1,1,45,3,30,0,"2020-06-13",1350
"8799",16345782,"Schöneberg-Süd","berlin","germany",52.48619,13.37278,"Apartment","Private room",2,1,1,60,2,1125,0,"2020-06-13",1800
"8800",16346113,"Weißensee","berlin","germany",52.54872,13.45152,"Loft","Entire home/apt",3,2,1,79,3,20,14,"2020-06-13",1264
"8801",16346531,"Frankfurter Allee Nord","berlin","germany",52.52287,13.45249,"Apartment","Entire home/apt",2,0,1,30,3,14,0,"2020-06-13",900
"8802",16346786,"Frankfurter Allee Süd FK","berlin","germany",52.50848,13.45653,"Apartment","Entire home/apt",2,0,1,30,61,120,14,"2020-06-13",480
"8803",16347909,"Osloer Straße","berlin","germany",52.56031,13.37146,"Apartment","Private room",3,1,1,40,1,1125,0,"2020-06-13",1200
"8804",16347943,"Reuterstraße","berlin","germany",52.48481,13.43741,"Apartment","Entire home/apt",4,2,2,60,3,13,0,"2020-06-13",1800
