"","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","country","city","date","revenue_30"
"7910",30535410,"1er Arrondissement",45.76985,4.83308,"Entire apartment","Entire home/apt",3,1,2,130,1,3,29,"france","lyon","2020-09-19",130
"7911",30535978,"7e Arrondissement",45.75024,4.84216,"Entire apartment","Entire home/apt",6,3,3,250,1,3,30,"france","lyon","2020-09-19",0
"7912",30536136,"7e Arrondissement",45.73723,4.84029,"Private room in apartment","Private room",2,1,1,22,1,4,0,"france","lyon","2020-09-19",660
"7913",30536267,"7e Arrondissement",45.75457,4.84154,"Entire apartment","Entire home/apt",2,1,1,40,2,1125,0,"france","lyon","2020-09-19",1200
"7914",30536942,"7e Arrondissement",45.7489,4.84729,"Entire apartment","Entire home/apt",2,NA,1,30,5,1125,0,"france","lyon","2020-09-19",900
"7915",30539566,"4e Arrondissement",45.77951,4.83414,"Private room in condominium","Private room",2,1,1,38.57,2,30,0,"france","lyon","2020-09-19",1157.1
"7916",30544340,"3e Arrondissement",45.75339,4.85734,"Entire apartment","Entire home/apt",4,2,2,50,2,7,0,"france","lyon","2020-09-19",1500
"7917",30544527,"4e Arrondissement",45.77393,4.82312,"Private room in apartment","Private room",3,1,3,95,1,4,0,"france","lyon","2020-09-19",2850
"7918",30546210,"7e Arrondissement",45.74902,4.85767,"Entire apartment","Entire home/apt",4,1,1,120,1,3,0,"france","lyon","2020-09-19",3600
"7919",30546315,"8e Arrondissement",45.72855,4.87608,"Entire apartment","Entire home/apt",5,1,2,45,3,1125,0,"france","lyon","2020-09-19",1350
"7920",30547116,"3e Arrondissement",45.76311,4.86623,"Entire apartment","Entire home/apt",2,NA,1,59,1,1125,18,"france","lyon","2020-09-19",708
"7921",30547830,"1er Arrondissement",45.76851,4.83233,"Entire apartment","Entire home/apt",4,1,1,100,1,1125,30,"france","lyon","2020-09-19",0
"7922",30548766,"2e Arrondissement",45.76442,4.83439,"Entire apartment","Entire home/apt",2,1,1,120,2,2,0,"france","lyon","2020-09-19",3600
"7923",30549730,"5e Arrondissement",45.75746,4.81279,"Entire apartment","Entire home/apt",2,1,1,50,2,1125,0,"france","lyon","2020-09-19",1500
"7924",30550655,"4e Arrondissement",45.77762,4.83321,"Entire apartment","Entire home/apt",2,1,1,70,2,1125,0,"france","lyon","2020-09-19",2100
"7925",30552173,"7e Arrondissement",45.73169,4.83763,"Entire apartment","Entire home/apt",6,2,3,95,1,2,0,"france","lyon","2020-09-19",2850
"7926",30553389,"3e Arrondissement",45.76203,4.84643,"Entire apartment","Entire home/apt",2,1,1,84,1,1125,29,"france","lyon","2020-09-19",84
"7927",30554074,"7e Arrondissement",45.74811,4.83719,"Entire apartment","Entire home/apt",2,1,2,80,2,1125,0,"france","lyon","2020-09-19",2400
"7928",30554126,"4e Arrondissement",45.77641,4.83448,"Entire apartment","Entire home/apt",3,1,2,70,1,4,0,"france","lyon","2020-09-19",2100
"7929",30554562,"4e Arrondissement",45.77497,4.82187,"Entire apartment","Entire home/apt",2,NA,1,40,3,1125,0,"france","lyon","2020-09-19",1200
"7930",30555918,"7e Arrondissement",45.75235,4.84555,"Entire condominium","Entire home/apt",2,NA,1,35,4,14,0,"france","lyon","2020-09-19",1050
"7931",30558159,"8e Arrondissement",45.72582,4.87911,"Entire apartment","Entire home/apt",4,1,1,40,2,3,0,"france","lyon","2020-09-19",1200
"7932",30558254,"2e Arrondissement",45.76396,4.83466,"Entire apartment","Entire home/apt",4,1,1,140,2,3,0,"france","lyon","2020-09-19",4200
"7933",30558271,"7e Arrondissement",45.75075,4.85399,"Entire condominium","Entire home/apt",2,NA,1,50,2,180,19,"france","lyon","2020-09-19",550
"7934",30561993,"4e Arrondissement",45.77706,4.83114,"Entire apartment","Entire home/apt",2,1,1,100,2,1125,0,"france","lyon","2020-09-19",3000
"7935",30573797,"4e Arrondissement",45.78386,4.82224,"Private room in house","Private room",1,1,1,80,1,1125,28,"france","lyon","2020-09-19",160
"7936",30573804,"5e Arrondissement",45.75846,4.80949,"Private room in bed and breakfast","Private room",2,1,2,30,1,1125,0,"france","lyon","2020-09-19",900
"7937",30574543,"2e Arrondissement",45.75748,4.82868,"Entire apartment","Entire home/apt",8,4,4,400,4,1125,30,"france","lyon","2020-09-19",0
"7938",30575594,"5e Arrondissement",45.76036,4.82468,"Entire apartment","Entire home/apt",4,1,2,60,1,1125,10,"france","lyon","2020-09-19",1200
"7939",30576510,"4e Arrondissement",45.77917,4.83206,"Shared room in apartment","Shared room",2,1,1,30,1,3,0,"france","lyon","2020-09-19",900
"7940",30578370,"3e Arrondissement",45.75654,4.86888,"Entire condominium","Entire home/apt",2,1,1,55,8,1125,0,"france","lyon","2020-09-19",1650
"7941",30582532,"3e Arrondissement",45.75636,4.84955,"Private room in apartment","Private room",2,1,1,41,2,1125,0,"france","lyon","2020-09-19",1230
"7942",30583239,"1er Arrondissement",45.77174,4.82683,"Entire apartment","Entire home/apt",5,2,4,59,2,1125,0,"france","lyon","2020-09-19",1770
"7943",30585812,"7e Arrondissement",45.73135,4.8293,"Entire condominium","Entire home/apt",4,2,2,84,1,1125,0,"france","lyon","2020-09-19",2520
"7944",30585994,"1er Arrondissement",45.77299,4.82968,"Entire apartment","Entire home/apt",4,1,4,45,2,15,0,"france","lyon","2020-09-19",1350
"7945",30590001,"1er Arrondissement",45.77414,4.83759,"Entire apartment","Entire home/apt",2,1,1,55,1,60,0,"france","lyon","2020-09-19",1650
"7946",30594315,"2e Arrondissement",45.75396,4.82558,"Entire apartment","Entire home/apt",2,NA,1,NA,3,20,29,"france","lyon","2020-09-19",0
"7947",30679715,"8e Arrondissement",45.73315,4.88134,"Private room in apartment","Private room",4,2,2,67,1,1125,0,"france","lyon","2020-09-19",2010
"7948",30681679,"9e Arrondissement",45.76027,4.80999,"Private room in apartment","Private room",1,1,1,23,1,3,0,"france","lyon","2020-09-19",690
"7949",30690157,"2e Arrondissement",45.73902,4.81535,"Private room in houseboat","Private room",2,1,1,70,1,1125,0,"france","lyon","2020-09-19",2100
"7950",30705452,"1er Arrondissement",45.76948,4.82497,"Private room in apartment","Private room",1,1,1,28,2,1125,3,"france","lyon","2020-09-19",756
"7951",30711339,"2e Arrondissement",45.75871,4.82915,"Entire apartment","Entire home/apt",2,1,1,92,2,48,0,"france","lyon","2020-09-19",2760
"7952",30713280,"3e Arrondissement",45.75186,4.85642,"Entire apartment","Entire home/apt",3,1,1,56,3,1125,0,"france","lyon","2020-09-19",1680
"7953",30721692,"2e Arrondissement",45.76365,4.83447,"Entire apartment","Entire home/apt",4,1,2,59,2,1125,0,"france","lyon","2020-09-19",1770
"7954",30726622,"3e Arrondissement",45.75629,4.8502,"Entire apartment","Entire home/apt",6,2,2,120,2,1125,0,"france","lyon","2020-09-19",3600
"7955",30727963,"1er Arrondissement",45.76917,4.83685,"Entire apartment","Entire home/apt",2,NA,1,100,1,365,29,"france","lyon","2020-09-19",100
"7956",30728286,"6e Arrondissement",45.76938,4.85313,"Entire apartment","Entire home/apt",4,1,2,70,3,1125,12,"france","lyon","2020-09-19",1260
"7957",30732555,"5e Arrondissement",45.76207,4.82759,"Entire apartment","Entire home/apt",2,1,1,28,1,30,0,"france","lyon","2020-09-19",840
"7958",30734059,"8e Arrondissement",45.73137,4.85236,"Entire apartment","Entire home/apt",2,1,1,50,2,7,0,"france","lyon","2020-09-19",1500
"7959",30750752,"8e Arrondissement",45.74173,4.86033,"Entire apartment","Entire home/apt",4,1,1,110,2,30,0,"france","lyon","2020-09-19",3300
"7960",30756266,"5e Arrondissement",45.76311,4.82711,"Entire apartment","Entire home/apt",1,NA,1,20,14,1125,1,"france","lyon","2020-09-19",580
"7961",30769852,"3e Arrondissement",45.75564,4.85077,"Entire apartment","Entire home/apt",4,1,2,52,2,1125,0,"france","lyon","2020-09-19",1560
"7962",30778637,"1er Arrondissement",45.77061,4.83351,"Private room in apartment","Private room",3,1,3,32,3,1125,0,"france","lyon","2020-09-19",960
"7963",30778707,"3e Arrondissement",45.75958,4.851,"Entire apartment","Entire home/apt",4,1,2,40,2,1125,0,"france","lyon","2020-09-19",1200
"7964",30782167,"5e Arrondissement",45.76297,4.82747,"Entire apartment","Entire home/apt",4,2,2,101,2,1125,0,"france","lyon","2020-09-19",3030
"7965",30786054,"5e Arrondissement",45.76356,4.82826,"Entire apartment","Entire home/apt",3,2,3,60,1,1125,0,"france","lyon","2020-09-19",1800
"7966",30806288,"9e Arrondissement",45.77316,4.80208,"Entire apartment","Entire home/apt",2,1,1,54,2,1125,24,"france","lyon","2020-09-19",324
"7967",30808287,"7e Arrondissement",45.74515,4.84817,"Private room in apartment","Private room",2,1,1,36,1,1,0,"france","lyon","2020-09-19",1080
"7968",30814746,"3e Arrondissement",45.75672,4.84165,"Entire apartment","Entire home/apt",2,NA,1,54,2,1125,0,"france","lyon","2020-09-19",1620
"7969",30820599,"3e Arrondissement",45.75592,4.84171,"Entire apartment","Entire home/apt",5,4,4,130,2,15,2,"france","lyon","2020-09-19",3640
"7970",30850016,"4e Arrondissement",45.77736,4.83375,"Entire apartment","Entire home/apt",4,2,2,55,5,1125,0,"france","lyon","2020-09-19",1650
"7971",30852873,"3e Arrondissement",45.76364,4.86846,"Private room in condominium","Private room",2,1,1,40,2,5,0,"france","lyon","2020-09-19",1200
"7972",30884947,"4e Arrondissement",45.77908,4.83592,"Private room in condominium","Private room",1,1,1,29,1,30,16,"france","lyon","2020-09-19",406
"7973",30902527,"3e Arrondissement",45.75201,4.89532,"Private room in townhouse","Private room",4,2,2,150,2,1125,29,"france","lyon","2020-09-19",150
"7974",30919386,"1er Arrondissement",45.77179,4.83117,"Private room in apartment","Private room",2,1,1,37,3,21,14,"france","lyon","2020-09-19",592
"7975",30921331,"1er Arrondissement",45.76853,4.82871,"Entire apartment","Entire home/apt",2,NA,1,71.43,3,1125,0,"france","lyon","2020-09-19",2142.9
"7976",30923975,"5e Arrondissement",45.75333,4.82264,"Entire apartment","Entire home/apt",4,2,2,107,7,90,0,"france","lyon","2020-09-19",3210
"7977",30933863,"8e Arrondissement",45.74196,4.87686,"Entire apartment","Entire home/apt",2,NA,1,41,3,1125,15,"france","lyon","2020-09-19",615
"7978",30935459,"1er Arrondissement",45.76655,4.83609,"Entire apartment","Entire home/apt",2,NA,1,50,1,1125,0,"france","lyon","2020-09-19",1500
"7979",30945027,"3e Arrondissement",45.75633,4.84762,"Entire apartment","Entire home/apt",1,NA,2,50,3,1125,0,"france","lyon","2020-09-19",1500
"7980",30950104,"1er Arrondissement",45.76749,4.83664,"Entire apartment","Entire home/apt",16,6,9,404,3,1125,23,"france","lyon","2020-09-19",2828
"7981",30950595,"1er Arrondissement",45.76949,4.83539,"Entire apartment","Entire home/apt",4,1,2,59,1,1125,23,"france","lyon","2020-09-19",413
"7982",30957504,"2e Arrondissement",45.75263,4.83051,"Entire apartment","Entire home/apt",6,3,5,145,2,30,23,"france","lyon","2020-09-19",1015
"7983",30960505,"1er Arrondissement",45.77317,4.82735,"Entire apartment","Entire home/apt",2,1,1,164,1,1125,28,"france","lyon","2020-09-19",328
"7984",30961442,"1er Arrondissement",45.77181,4.83036,"Entire apartment","Entire home/apt",2,1,1,150,1,1125,30,"france","lyon","2020-09-19",0
"7985",30961695,"1er Arrondissement",45.77299,4.83071,"Entire apartment","Entire home/apt",2,1,1,130,1,1125,29,"france","lyon","2020-09-19",130
"7986",30965806,"8e Arrondissement",45.72886,4.87836,"Private room in apartment","Private room",2,1,1,83,1,1125,0,"france","lyon","2020-09-19",2490
"7987",30978116,"6e Arrondissement",45.7714,4.85234,"Entire apartment","Entire home/apt",4,NA,2,59,1,120,12,"france","lyon","2020-09-19",1062
"7988",30983820,"5e Arrondissement",45.75873,4.81403,"Entire apartment","Entire home/apt",4,1,2,66,1,1125,0,"france","lyon","2020-09-19",1980
"7989",30989518,"5e Arrondissement",45.75736,4.81571,"Entire apartment","Entire home/apt",5,2,3,52,1,1125,0,"france","lyon","2020-09-19",1560
"7990",31011699,"4e Arrondissement",45.77813,4.83206,"Private room in apartment","Private room",2,1,1,27,2,1125,0,"france","lyon","2020-09-19",810
"7991",31014253,"5e Arrondissement",45.76333,4.79407,"Private room in apartment","Private room",2,1,1,25,1,7,0,"france","lyon","2020-09-19",750
"7992",31021526,"7e Arrondissement",45.73522,4.82837,"Entire condominium","Entire home/apt",4,2,2,200,1,1125,28,"france","lyon","2020-09-19",400
"7993",31031827,"3e Arrondissement",45.76137,4.8653,"Entire apartment","Entire home/apt",5,2,4,130,1,365,0,"france","lyon","2020-09-19",3900
"7994",31031931,"4e Arrondissement",45.78162,4.82935,"Private room in apartment","Private room",2,1,1,24,1,1125,10,"france","lyon","2020-09-19",480
"7995",31042337,"6e Arrondissement",45.76897,4.85007,"Entire apartment","Entire home/apt",2,1,2,61,1,1125,28,"france","lyon","2020-09-19",122
"7996",31049146,"3e Arrondissement",45.75528,4.85687,"Entire apartment","Entire home/apt",2,1,1,40,2,1125,0,"france","lyon","2020-09-19",1200
"7997",31051045,"5e Arrondissement",45.75462,4.82298,"Entire apartment","Entire home/apt",4,2,2,50,3,5,0,"france","lyon","2020-09-19",1500
